customerID,gender,ContractedDate,CancelledDate,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,numAdminTickets,numTechTickets,Churn
5115-GZDEL,Male,31/08/1982,,No,Two year,No,Credit card (automatic),67.2,4671.7,4,0,No
3338-CVVEH,Male,18/02/1982,,Yes,Month-to-month,No,Electronic check,94.55,1173.55,0,0,No
8485-GJCDN,Female,28/09/1997,11/01/2009,Yes,Month-to-month,Yes,Mailed check,69.05,318.5,3,0,Yes
2615-YVMYX,Male,24/10/1986,,Yes,Month-to-month,Yes,Electronic check,107.5,7713.55,0,0,No
2851-STERV,Male,07/05/1999,,Yes,One year,Yes,Electronic check,73,2471.25,5,0,No
4393-GEADV,Male,26/05/1963,,Yes,Two year,No,Credit card (automatic),114.75,7842.3,0,0,No
8486-AYEQH,Female,05/05/1974,,Yes,Month-to-month,Yes,Electronic check,76.05,2227.8,0,0,No
1527-SXDPN,Male,20/08/1991,26/08/2008,Yes,Two year,Yes,Bank transfer (automatic),96.25,4990.25,0,5,Yes
6029-WTIPC,Male,03/07/2000,09/06/2013,Yes,Month-to-month,Yes,Electronic check,101.1,3744.05,0,2,Yes
8634-CILSZ,Male,20/03/1990,09/07/2010,Yes,One year,Yes,Bank transfer (automatic),104.7,7220.35,0,6,Yes
5419-JKZNQ,Male,02/02/1994,,Yes,Month-to-month,No,Mailed check,77.9,2351.45,0,0,No
2495-KZNFB,Female,08/09/1968,,Yes,Month-to-month,Yes,Electronic check,90.65,2989.6,0,0,No
1409-PHXTF,Male,13/10/1990,,Yes,Two year,Yes,Electronic check,110.45,6077.75,1,0,No
4560-WQAQW,Female,10/03/1994,,Yes,One year,No,Bank transfer (automatic),68.7,4070.95,0,0,No
9591-YVTEB,Male,30/10/1972,,No,Month-to-month,Yes,Electronic check,44.85,2479.05,0,0,No
9309-BZGNT,Male,26/11/1971,,No,One year,Yes,Credit card (automatic),29.8,2134.3,4,0,No
4274-DRSQT,Female,26/01/1969,,Yes,One year,Yes,Bank transfer (automatic),88.9,6000.1,0,0,No
2027-DNKIV,Male,15/12/1970,,Yes,One year,Yes,Mailed check,58.75,2203.1,1,0,No
8075-GXIUB,Male,11/12/1960,,Yes,One year,No,Credit card (automatic),19.85,183.15,0,0,No
2885-HIJDH,Male,17/03/2001,,Yes,Two year,No,Bank transfer (automatic),86.9,6194.1,1,0,No
5424-RLQLC,Male,11/06/1951,,Yes,Month-to-month,Yes,Mailed check,59.65,638.95,0,0,No
6682-QJDGB,Male,04/12/1958,21/09/2004,Yes,Month-to-month,Yes,Mailed check,55.25,2139.2,0,4,Yes
6507-DTJZV,Male,17/07/1989,,Yes,Month-to-month,No,Credit card (automatic),66.4,831.75,0,0,No
8780-IXSTS,Female,29/08/1999,21/05/2010,Yes,Month-to-month,Yes,Electronic check,90.1,521.3,0,0,Yes
7673-BQGKU,Female,22/10/1974,,Yes,Two year,No,Bank transfer (automatic),20.15,1337.5,0,0,No
6723-WSNTY,Female,02/04/1988,,Yes,One year,Yes,Credit card (automatic),108.1,7181.95,0,0,No
9530-EHPOH,Male,07/06/1981,20/06/2020,Yes,Month-to-month,No,Electronic check,53.75,608,0,0,Yes
2725-IWWBA,Male,02/07/1983,,Yes,One year,No,Mailed check,56.9,2560.1,0,0,No
0345-HKJVM,Female,11/10/1999,29/11/2013,Yes,Month-to-month,No,Electronic check,89.3,577.6,0,1,Yes
1061-PNTHC,Female,13/01/1957,,Yes,Month-to-month,Yes,Mailed check,109.6,5953,2,0,No
0394-YONDK,Male,28/06/1987,,Yes,Two year,No,Credit card (automatic),25.15,1790.15,0,0,No
6574-MCOEH,Female,16/11/1955,,Yes,One year,Yes,Electronic check,79.15,2531.4,2,0,No
7399-QHBJS,Female,14/05/1978,,Yes,Two year,No,Credit card (automatic),66.75,4760.3,0,0,No
3049-SOLAY,Female,12/08/1957,21/08/2005,Yes,Month-to-month,Yes,Electronic check,95.2,292.85,3,1,Yes
0997-YTLNY,Female,08/01/1976,,Yes,Month-to-month,No,Mailed check,48.8,953.65,0,1,No
3317-HRTNN,Female,12/01/1997,29/09/2021,No,Month-to-month,No,Electronic check,45.7,198,0,0,Yes
9479-HYNYL,Female,11/08/1984,,Yes,Two year,Yes,Credit card (automatic),80.7,5705.05,0,5,No
3235-ETOOB,Male,07/12/1996,02/06/2013,Yes,Month-to-month,Yes,Electronic check,74.5,609.9,0,0,Yes
9708-KFDBY,Male,11/10/1975,,Yes,Month-to-month,No,Credit card (automatic),20.55,20.55,3,0,No
8058-INTPH,Female,26/08/1996,15/11/2010,Yes,Month-to-month,Yes,Electronic check,79.65,79.65,0,0,Yes
3642-GKTCT,Female,16/08/1957,,Yes,One year,Yes,Mailed check,115.1,6993.65,3,0,No
0774-RMNUW,Female,13/04/1959,,No,Two year,No,Bank transfer (automatic),59.7,4122.65,0,0,No
1334-PDUKM,Female,10/02/1962,,Yes,One year,No,Credit card (automatic),86.45,5762.95,0,0,No
0756-MPZRL,Male,02/09/1953,,No,One year,No,Credit card (automatic),33.7,1537.85,0,0,No
2242-MFOTG,Male,10/09/1951,,Yes,One year,No,Bank transfer (automatic),80.1,2603.3,0,0,No
2927-CVULT,Female,03/12/1964,,Yes,Two year,Yes,Bank transfer (automatic),104.05,5566.4,0,0,No
2144-BFDSO,Female,05/08/1985,,Yes,Month-to-month,No,Bank transfer (automatic),108.75,5431.9,0,0,No
8745-PVESG,Female,08/09/1974,,No,One year,Yes,Credit card (automatic),41.1,2258.25,0,0,No
7647-GYYKX,Female,12/04/2001,,Yes,Two year,Yes,Bank transfer (automatic),20.35,1092.35,0,3,No
5647-FXOTP,Female,20/07/1952,,Yes,Month-to-month,Yes,Electronic check,105.9,6401.25,0,0,No
5569-OUICF,Female,08/04/2000,01/01/2021,Yes,Month-to-month,Yes,Credit card (automatic),101.3,2812.2,2,3,Yes
8821-XNHVZ,Female,04/03/1961,17/02/2015,Yes,Month-to-month,Yes,Mailed check,80.05,80.05,0,0,Yes
2082-OJVTK,Male,06/08/1999,12/03/2022,Yes,Month-to-month,Yes,Electronic check,89.2,2698.35,0,3,Yes
9700-ISPUP,Female,24/10/1963,,Yes,Month-to-month,Yes,Electronic check,65.5,616.9,5,0,No
9839-ETQOE,Male,19/03/2002,,No,Month-to-month,Yes,Electronic check,40.45,1912.85,0,0,No
6078-VESFR,Male,04/04/1967,,Yes,Month-to-month,No,Bank transfer (automatic),70.45,849.1,0,0,No
9027-TMATR,Female,17/04/1972,,Yes,Two year,Yes,Electronic check,78.8,3460.3,0,0,No
5940-NFXKV,Male,04/10/1975,12/02/2006,Yes,Month-to-month,Yes,Electronic check,83.65,1465.75,0,0,Yes
1941-HOSAM,Male,21/10/1994,,Yes,Month-to-month,Yes,Electronic check,90.1,90.1,0,0,No
9110-HSGTV,Female,26/08/1995,,Yes,Two year,Yes,Credit card (automatic),82.45,5555.3,0,0,No
0704-VCUMB,Female,27/08/1952,,Yes,Two year,No,Credit card (automatic),20.25,1278.8,0,0,No
6171-ZTVYB,Male,06/05/2000,,Yes,Month-to-month,No,Bank transfer (automatic),66.25,2907.35,0,0,No
8053-WWDRO,Female,19/01/1987,22/12/2008,Yes,Month-to-month,No,Bank transfer (automatic),19.5,146.3,0,0,Yes
9564-KCLHR,Male,09/04/1960,23/06/2015,Yes,Month-to-month,No,Mailed check,51.25,51.25,0,0,Yes
1935-IMVBB,Male,05/05/1976,,Yes,Month-to-month,No,Mailed check,89.7,4952.95,2,3,No
2535-PBCGC,Female,22/06/1975,,No,Two year,No,Bank transfer (automatic),64.55,4504.9,0,0,No
2082-CEFLT,Male,06/11/1959,21/09/2016,Yes,Month-to-month,Yes,Electronic check,45.6,45.6,0,0,Yes
1470-PSXNM,Male,17/07/1989,,Yes,One year,Yes,Electronic check,93.65,4520.15,0,0,No
1213-NGCUN,Female,16/02/2003,13/12/2015,Yes,Month-to-month,Yes,Bank transfer (automatic),49.65,267.35,0,0,Yes
2498-XLDZR,Female,06/05/1965,,Yes,Two year,No,Mailed check,73.6,2316.85,2,0,No
9866-OCCKE,Female,20/03/1971,,Yes,Two year,Yes,Mailed check,109.75,8075.35,0,0,No
5338-YHWYT,Male,29/02/1984,,Yes,Two year,No,Credit card (automatic),61.45,2302.35,0,0,No
7718-UPSKJ,Female,26/06/1981,,Yes,One year,Yes,Credit card (automatic),106.4,7251.9,0,0,No
8731-WBBMB,Female,13/05/1989,,Yes,Month-to-month,No,Bank transfer (automatic),81.9,2078.55,3,0,No
1448-CYWKC,Female,12/06/1955,,Yes,One year,Yes,Credit card (automatic),105.2,6225.4,0,0,No
7901-IIDQV,Male,13/08/1970,,Yes,One year,No,Bank transfer (automatic),54.6,1242.25,0,0,No
2690-DVRVK,Male,24/12/1953,,Yes,One year,No,Electronic check,20.55,99.45,0,0,No
5688-KZTSN,Male,18/11/1962,22/07/2016,Yes,Month-to-month,Yes,Electronic check,20,288.05,0,0,Yes
1270-XKUCC,Female,07/05/1956,,Yes,Two year,No,Mailed check,19.7,599.25,0,0,No
0334-ZFJSR,Female,27/08/1968,,Yes,One year,Yes,Credit card (automatic),66.05,3462.1,1,0,No
2894-QOJRX,Female,12/09/1995,24/04/2016,No,Month-to-month,Yes,Bank transfer (automatic),34,853,0,0,Yes
5747-PMBSQ,Male,20/01/1963,25/05/2008,Yes,Month-to-month,Yes,Mailed check,92.5,934.1,0,1,Yes
5583-EJXRD,Male,07/07/1976,,No,Two year,Yes,Credit card (automatic),54.05,2375.2,0,0,No
4565-EVZMJ,Female,07/01/1992,,Yes,One year,Yes,Mailed check,58.9,2813.05,0,0,No
3143-JQEGI,Female,03/11/2002,06/12/2011,Yes,Month-to-month,No,Electronic check,88.35,1222.8,0,1,Yes
6386-SZZKH,Female,26/08/1986,30/11/2003,Yes,Two year,Yes,Bank transfer (automatic),107.95,5293.2,0,5,Yes
3327-YBAKM,Female,14/04/1957,,Yes,One year,Yes,Mailed check,96.9,6314.35,0,0,No
9441-QHEVC,Male,15/02/2002,,Yes,Month-to-month,No,Mailed check,19.1,19.1,0,0,No
6705-LNMDD,Male,14/02/1957,,Yes,Month-to-month,No,Mailed check,50,1003.05,0,0,No
2580-ASVVY,Female,24/10/1962,,No,Two year,No,Electronic check,45.4,1593.1,0,0,No
3370-GQEAL,Male,05/03/1953,,Yes,Month-to-month,No,Electronic check,85.45,2509.95,0,0,No
5032-USPKF,Female,17/09/1964,,Yes,One year,No,Bank transfer (automatic),84.1,3187.65,0,0,No
2982-IHMFT,Female,14/10/1970,05/01/2019,Yes,Month-to-month,Yes,Mailed check,74.45,74.45,0,0,Yes
3521-SYVOR,Female,16/11/1992,17/06/2009,Yes,Month-to-month,Yes,Electronic check,64.75,2345.2,0,4,Yes
4254-QPEDE,Female,11/12/1999,,No,Two year,No,Credit card (automatic),66.25,3330.1,0,0,No
6283-GITPX,Male,20/09/1964,,Yes,Two year,Yes,Credit card (automatic),76.9,5522.7,3,0,No
9526-JAWYF,Male,19/12/1986,12/11/2018,Yes,Month-to-month,No,Electronic check,89.8,2335.3,0,2,Yes
0771-CHWSK,Male,21/05/1998,,Yes,Two year,Yes,Credit card (automatic),74.6,4798.4,0,0,No
9788-HNGUT,Male,04/03/1954,,Yes,Two year,Yes,Credit card (automatic),116.95,8594.4,0,0,No
9495-REDIY,Male,03/09/1985,,No,One year,Yes,Credit card (automatic),40.65,970.55,0,0,No
5375-XLDOF,Male,12/09/1999,,Yes,Two year,Yes,Bank transfer (automatic),114.35,7665.8,1,0,No
1172-VIYBP,Male,21/07/1969,,Yes,Two year,No,Bank transfer (automatic),69.7,3686.05,0,0,No
5649-VUKMC,Female,08/08/1969,20/01/2018,Yes,One year,No,Mailed check,95.5,1115.15,0,1,Yes
6559-PDZLR,Male,07/07/1981,,Yes,Month-to-month,Yes,Electronic check,98.65,2537,0,0,No
8992-OBVDG,Male,11/04/1983,,Yes,Month-to-month,No,Mailed check,61.65,1393.6,0,0,No
4273-MBHYA,Female,11/08/1973,,Yes,Month-to-month,Yes,Electronic check,89.35,89.35,0,0,No
4724-WXVWF,Male,09/01/1989,,Yes,Month-to-month,Yes,Electronic check,95.4,4445.3,0,0,No
5701-GUXDC,Female,05/08/1987,,No,One year,No,Credit card (automatic),35.4,978.6,1,0,No
1460-UZPRJ,Male,07/11/1988,,Yes,Two year,No,Mailed check,19.95,1258.15,0,0,No
6082-GLJIX,Male,18/01/1952,,Yes,Month-to-month,No,Mailed check,19.25,331.35,0,0,No
5143-EGQFK,Female,18/07/1996,03/12/2005,No,Month-to-month,Yes,Electronic check,29.65,291.4,0,0,Yes
4919-IKATY,Male,08/08/1970,01/04/2018,Yes,Month-to-month,Yes,Electronic check,84.5,453.75,2,1,Yes
2495-TTHBQ,Female,16/01/1967,,Yes,One year,Yes,Mailed check,20.4,84.75,1,0,No
0485-ZBSLN,Male,07/12/1997,,Yes,Two year,No,Credit card (automatic),24.75,1715.1,0,0,No
3810-PJUHR,Male,26/07/1989,,Yes,Two year,No,Mailed check,25.35,1715.15,5,0,No
9050-QLROH,Male,05/09/1961,13/05/2004,Yes,Month-to-month,Yes,Credit card (automatic),90.7,1597.25,0,1,Yes
0847-HGRML,Male,19/04/1985,,Yes,Two year,No,Bank transfer (automatic),20,1250.1,4,0,No
8232-CTLKO,Female,23/01/1969,,Yes,Two year,Yes,Electronic check,59.75,3996.8,0,0,No
9227-YBAXE,Female,02/06/1981,,Yes,Two year,Yes,Bank transfer (automatic),82.5,5215.1,1,0,No
6168-WFVVF,Female,09/01/1953,02/01/2014,Yes,Month-to-month,Yes,Electronic check,70.3,235.5,0,0,Yes
9860-LISIZ,Female,06/12/1979,,Yes,Month-to-month,No,Mailed check,20.35,673.2,4,0,No
0112-QAWRZ,Male,28/12/1962,,Yes,Month-to-month,Yes,Bank transfer (automatic),90.8,1442.2,0,0,No
0877-SDMBN,Female,25/06/1996,16/02/2022,Yes,One year,Yes,Bank transfer (automatic),103.95,5639.05,0,5,Yes
2786-GCDPI,Female,02/02/1981,,Yes,Month-to-month,Yes,Electronic check,104.95,5222.35,0,0,No
4043-MKDTV,Male,22/10/1976,,Yes,Two year,Yes,Electronic check,105.25,7291.75,0,0,No
8065-YKXKD,Female,29/08/1954,25/12/2020,Yes,Month-to-month,Yes,Electronic check,74.75,799.65,2,0,Yes
9637-EIHEQ,Female,06/06/1960,04/06/2005,Yes,Month-to-month,Yes,Electronic check,50.8,50.8,0,0,Yes
9229-RQABD,Male,04/10/1956,,Yes,One year,No,Mailed check,23.75,424.5,0,1,No
8313-KTIHG,Male,16/05/1957,,Yes,Month-to-month,Yes,Electronic check,61.3,249.4,4,0,No
5320-BRKGK,Female,13/08/2001,,Yes,Two year,No,Mailed check,75.8,4415.75,0,0,No
6284-KMNUF,Female,29/05/1975,,Yes,One year,Yes,Electronic check,98,5270.6,1,0,No
9689-PTNPG,Male,04/01/2003,18/02/2021,Yes,Month-to-month,Yes,Electronic check,80.25,144.55,0,0,Yes
9465-RWMXL,Male,09/09/1960,28/08/2007,Yes,Month-to-month,Yes,Electronic check,78.9,2447.95,0,2,Yes
6229-UOLQL,Male,15/03/1955,,No,One year,Yes,Mailed check,52,2884.9,0,0,No
2362-IBOOY,Male,18/09/2000,12/06/2015,Yes,Month-to-month,Yes,Electronic check,84.75,3050.15,2,0,Yes
3137-LUPIX,Female,14/03/1998,,Yes,Month-to-month,Yes,Mailed check,64.4,253,3,0,No
0843-WTBXE,Male,21/04/1962,13/12/2015,Yes,Month-to-month,No,Bank transfer (automatic),85.45,4517.25,0,0,Yes
6143-JQKEA,Male,14/03/1970,,Yes,Month-to-month,Yes,Credit card (automatic),45.8,436.2,0,0,No
8676-OOQEJ,Male,07/06/1970,,No,Month-to-month,No,Electronic check,30.5,118.4,0,0,No
5515-IDEJJ,Male,23/02/1996,13/02/2011,Yes,Month-to-month,No,Mailed check,19.9,19.9,0,0,Yes
9701-CDXHR,Female,26/03/1972,,Yes,Month-to-month,No,Mailed check,69.15,3649.6,0,0,No
7450-NWRTR,Male,20/08/1970,20/05/2012,Yes,Month-to-month,Yes,Electronic check,99.45,1200.15,0,1,Yes
8124-NZVGJ,Female,08/02/1972,,No,One year,Yes,Mailed check,49.25,255.6,3,0,No
2162-FRZAA,Male,09/01/1952,,No,Two year,No,Bank transfer (automatic),39.35,2395.05,0,0,No
5376-DEQCP,Female,16/05/1974,10/11/2010,Yes,Month-to-month,Yes,Electronic check,70.6,70.6,5,0,Yes
5118-MUEYH,Female,10/01/1990,,Yes,Month-to-month,Yes,Credit card (automatic),105.1,5083.55,2,0,No
9095-HFAFX,Female,03/01/1969,01/01/2004,Yes,Month-to-month,Yes,Credit card (automatic),81,389.6,0,0,Yes
5627-TVBPP,Female,22/02/1954,,Yes,One year,Yes,Credit card (automatic),20.1,644.5,0,0,No
2379-ENZGV,Male,02/11/1965,28/05/2011,Yes,Month-to-month,Yes,Electronic check,84.85,523.5,0,0,Yes
3936-QQFLL,Male,06/10/1963,,Yes,Month-to-month,No,Mailed check,19.75,39.3,0,0,No
2589-AYCRP,Female,02/03/1953,,Yes,One year,No,Bank transfer (automatic),19.75,989.05,3,2,No
4067-HLYQI,Female,03/02/1970,,Yes,Month-to-month,Yes,Bank transfer (automatic),70.4,2406.1,0,0,No
5124-EOGYE,Male,09/11/1961,,Yes,Two year,No,Mailed check,20.45,638.55,0,2,No
5057-RKGLH,Female,09/08/1981,,Yes,Two year,No,Mailed check,20.35,191.1,0,0,No
0292-WEGCH,Female,12/11/1982,,Yes,Month-to-month,Yes,Electronic check,86.2,4524.05,0,0,No
8910-ICHIU,Female,02/07/1990,,Yes,One year,Yes,Credit card (automatic),95.65,4664.2,0,0,No
4097-YODCF,Male,29/06/1962,,Yes,One year,Yes,Electronic check,103.8,3470.8,0,0,No
9715-WZCLW,Male,11/02/1992,,Yes,Two year,Yes,Electronic check,97.2,6910.3,0,0,No
9786-YWNHU,Female,01/05/1992,,Yes,Two year,No,Mailed check,63.55,4014.2,0,0,No
6407-GSJNL,Female,11/05/1979,,Yes,Two year,No,Bank transfer (automatic),24.95,1288,0,0,No
6005-OBZPH,Female,16/03/1988,11/02/2021,Yes,Month-to-month,Yes,Electronic check,89.15,2277.65,1,2,Yes
4049-ZPALD,Female,13/03/1960,,Yes,Two year,Yes,Bank transfer (automatic),99,6375.8,0,0,No
7932-WPTDS,Female,05/09/1964,06/01/2018,No,Month-to-month,Yes,Electronic check,24.8,24.8,0,0,Yes
3733-UOCWF,Male,16/02/1983,,Yes,One year,Yes,Bank transfer (automatic),85.55,5251.75,0,0,No
6833-JMZYP,Female,03/08/1968,,Yes,Month-to-month,Yes,Credit card (automatic),94,1505.45,0,0,No
2722-VOJQL,Male,26/06/1956,16/07/2021,Yes,One year,Yes,Credit card (automatic),105.65,6903.1,0,6,Yes
1310-QRITU,Female,11/05/1993,,Yes,Month-to-month,Yes,Electronic check,50.3,913.3,0,0,No
8961-QDZZJ,Female,27/09/1989,,Yes,One year,Yes,Electronic check,95,5535.8,1,0,No
9715-SBVSU,Male,21/08/1999,,Yes,Two year,Yes,Bank transfer (automatic),61.4,815.55,0,0,No
8490-BXHEO,Male,06/09/1977,,Yes,Month-to-month,Yes,Credit card (automatic),80.55,1411.65,1,0,No
7173-TETGO,Female,02/06/1974,,Yes,Two year,No,Bank transfer (automatic),78.5,5602.25,0,0,No
7929-SKFGK,Male,28/08/1993,,Yes,Two year,No,Credit card (automatic),114.3,8244.3,3,4,No
2300-RQGOI,Female,25/04/1952,,Yes,Two year,No,Mailed check,20.05,741.5,0,0,No
3563-SVYLG,Male,19/09/1998,,Yes,Two year,No,Credit card (automatic),62.65,4375.8,0,0,No
5228-EXCET,Male,16/10/1980,24/08/2008,Yes,Month-to-month,Yes,Electronic check,80.85,1008.7,0,0,Yes
6435-VWCCY,Male,30/01/1981,,Yes,Two year,Yes,Credit card (automatic),92.7,5968.4,0,0,No
4998-IKFSE,Female,21/07/1957,,Yes,Month-to-month,No,Electronic check,100.45,3096.9,0,0,No
8630-QSGXK,Male,25/04/1956,,Yes,Two year,Yes,Bank transfer (automatic),75.2,3901.25,0,0,No
2455-USLMV,Female,01/06/1987,,Yes,Month-to-month,Yes,Credit card (automatic),84.75,2613.4,0,0,No
7394-FKDNK,Female,29/12/1975,12/03/2006,Yes,Month-to-month,No,Electronic check,89.45,853.1,0,0,Yes
9488-FVZCC,Female,16/06/1960,,Yes,Two year,Yes,Bank transfer (automatic),79.5,5661.7,0,0,No
6331-LWDTQ,Male,20/01/1970,18/01/2011,Yes,Month-to-month,Yes,Credit card (automatic),72.15,794.25,0,1,Yes
5995-WWKKG,Female,24/02/1953,,Yes,One year,Yes,Electronic check,19.8,695.05,0,0,No
1597-FZREH,Female,12/03/1983,31/07/2008,Yes,Month-to-month,No,Electronic check,76.4,160.8,0,0,Yes
7879-CGSFV,Male,09/08/1977,,Yes,One year,Yes,Mailed check,100.9,5552.05,0,0,No
9921-EZKBY,Male,05/09/1985,,Yes,Month-to-month,Yes,Bank transfer (automatic),95.3,3275.15,0,0,No
7432-FFVAR,Female,15/06/2002,,Yes,One year,No,Bank transfer (automatic),90.95,4236.6,0,0,No
7246-ZGQDF,Female,18/06/1990,,Yes,Month-to-month,No,Electronic check,54.5,54.5,0,0,No
7000-WCEVQ,Female,07/02/1965,12/06/2016,Yes,Month-to-month,Yes,Mailed check,61.6,1174.35,0,0,Yes
0727-IWKVK,Male,06/06/1981,09/04/2020,Yes,Month-to-month,Yes,Electronic check,79.9,741.7,0,0,Yes
5959-BELXA,Male,07/01/1993,03/08/2004,Yes,Month-to-month,Yes,Credit card (automatic),96.15,3019.25,0,3,Yes
4456-RHSNB,Female,26/01/1978,,Yes,Month-to-month,Yes,Bank transfer (automatic),49.6,962.9,0,0,No
3512-IZIKN,Female,06/03/1967,02/02/2021,Yes,Two year,No,Credit card (automatic),65.3,4759.75,0,6,Yes
2481-SBOYW,Female,12/05/1953,,Yes,Two year,Yes,Credit card (automatic),25,1498.35,0,0,No
7109-MFBYV,Male,20/06/1952,,Yes,Month-to-month,No,Electronic check,45.45,1233.15,0,0,No
1833-TCXKK,Male,16/04/1970,,Yes,Month-to-month,Yes,Bank transfer (automatic),107.75,4882.8,2,0,No
1832-PEUTS,Male,29/11/1995,,Yes,Two year,Yes,Credit card (automatic),89.1,5411.65,0,0,No
6141-OOXUQ,Male,23/08/1977,06/10/2005,Yes,Month-to-month,No,Mailed check,19.65,19.65,0,0,Yes
8660-BUETV,Female,17/08/1986,,Yes,Month-to-month,No,Mailed check,44.75,148.05,0,0,No
0580-PIQHM,Female,25/06/1999,,Yes,One year,Yes,Bank transfer (automatic),101.6,3930.55,0,0,No
5696-CEIQJ,Male,11/08/1970,,Yes,Two year,No,Bank transfer (automatic),103.15,6895.5,0,0,No
7503-ZGUZJ,Male,06/10/1966,19/01/2013,Yes,Month-to-month,Yes,Mailed check,84.65,84.65,0,0,Yes
1696-HXOWK,Female,18/10/1986,,Yes,One year,No,Mailed check,95.65,6856.95,0,0,No
3026-ATZYV,Female,08/04/1989,,Yes,One year,No,Bank transfer (automatic),75.1,2658.8,3,0,No
4012-YCFAI,Male,06/02/1967,,Yes,Two year,Yes,Mailed check,61.35,3766.2,0,0,No
2506-TNFCO,Female,31/10/1957,19/03/2021,Yes,Month-to-month,Yes,Electronic check,69.55,69.55,0,0,Yes
9970-QBCDA,Female,29/07/1980,,Yes,Month-to-month,No,Credit card (automatic),19.7,129.55,0,0,No
8718-PTMEZ,Female,17/02/2001,29/12/2003,No,Month-to-month,Yes,Electronic check,31.05,347.25,0,0,Yes
9496-IVVRP,Female,21/07/1980,,Yes,Month-to-month,No,Bank transfer (automatic),51,581.7,0,0,No
2207-OBZNX,Male,08/03/1971,01/12/2013,Yes,Month-to-month,Yes,Mailed check,51,354.05,0,0,Yes
2657-VPXTA,Female,26/06/1975,,Yes,Month-to-month,Yes,Electronic check,88.85,929.45,0,0,No
6551-VLJMV,Male,12/04/1987,,Yes,Two year,No,Credit card (automatic),20.05,679,0,0,No
1221-GHZEP,Female,23/05/1986,,Yes,Two year,Yes,Mailed check,65.1,3846.75,0,0,No
9289-LBQVU,Male,24/03/1986,,Yes,One year,Yes,Mailed check,70.15,4480.7,2,0,No
6142-VSJQO,Female,05/10/1990,25/06/2013,Yes,Month-to-month,Yes,Bank transfer (automatic),44.35,44.35,0,0,Yes
3458-IDMFK,Male,06/08/1978,,Yes,Two year,Yes,Mailed check,20.75,499.4,0,0,No
6933-FHBZC,Female,25/02/1983,,Yes,One year,Yes,Mailed check,56.05,1553.2,0,0,No
0221-NAUXK,Male,01/06/1980,,Yes,One year,Yes,Bank transfer (automatic),19.95,219.5,0,0,No
9770-KXGQU,Female,28/02/1983,,Yes,One year,No,Mailed check,98.6,5311.85,0,0,No
6437-UKHMV,Female,12/07/1986,19/11/2004,Yes,Month-to-month,Yes,Electronic check,79.7,586.05,0,0,Yes
6538-POCHL,Male,25/07/1975,,Yes,Month-to-month,Yes,Credit card (automatic),79,2576.8,0,0,No
6726-NNFWD,Female,08/09/1953,,Yes,Two year,No,Credit card (automatic),89.45,6435.25,0,0,No
3002-WQZWT,Female,21/03/1987,,Yes,Month-to-month,Yes,Electronic check,74.2,1993.25,0,0,No
4277-UDIEF,Male,30/10/1960,,Yes,Month-to-month,No,Bank transfer (automatic),81,1923.85,2,0,No
1208-NBVFH,Male,04/08/1953,,Yes,Month-to-month,Yes,Electronic check,49.6,939.8,3,0,No
4912-PIGUY,Female,11/03/1984,,Yes,Month-to-month,Yes,Electronic check,84.6,84.6,0,0,No
1114-CENIM,Male,19/06/1993,11/11/2012,Yes,Month-to-month,Yes,Credit card (automatic),55,3092.65,0,5,Yes
6060-DRTNL,Female,17/05/1965,23/12/2018,Yes,Month-to-month,Yes,Mailed check,84.85,415.55,0,0,Yes
2725-TTRIQ,Female,22/02/2001,,Yes,Two year,Yes,Bank transfer (automatic),84.2,5986.55,2,0,No
3374-TTZTK,Male,08/11/1952,,Yes,Two year,Yes,Electronic check,106.3,5487,4,5,No
8990-ZXLSU,Female,16/10/1952,,Yes,Month-to-month,No,Electronic check,69.05,651.5,0,0,No
2275-RBYQS,Female,23/09/1955,,Yes,Month-to-month,Yes,Mailed check,45.4,45.4,0,0,No
8473-VUVJN,Male,26/01/1991,01/09/2018,Yes,Month-to-month,Yes,Electronic check,73.65,73.65,0,0,Yes
6289-CPNLD,Male,08/05/1953,13/06/2008,Yes,One year,Yes,Mailed check,73.9,2405.05,0,5,Yes
5536-SLHPM,Female,17/01/1968,22/05/2015,Yes,Month-to-month,Yes,Electronic check,77.75,4458.15,0,0,Yes
4419-UJMUS,Male,08/11/2002,,Yes,Two year,Yes,Electronic check,99.35,6856.45,1,0,No
7794-JASDG,Male,22/07/1976,,Yes,Month-to-month,Yes,Mailed check,50.75,50.75,0,0,No
7609-YBPXG,Male,21/10/1969,,Yes,Two year,No,Bank transfer (automatic),87.1,4735.2,3,0,No
5519-TEEUH,Male,03/05/1988,,Yes,One year,Yes,Mailed check,20.15,682.15,0,0,No
7856-GANIL,Male,19/11/1982,,Yes,One year,Yes,Bank transfer (automatic),98.7,4525.8,0,0,No
0804-XBFBV,Female,07/11/1977,,No,Month-to-month,No,Electronic check,25.2,321.05,0,0,No
2676-OXPPQ,Male,06/09/1983,,Yes,Month-to-month,Yes,Bank transfer (automatic),55.7,335.65,0,0,No
3703-TTEPD,Male,30/09/2002,,Yes,Month-to-month,No,Bank transfer (automatic),65.35,1424.4,0,0,No
2799-TSLAG,Female,09/04/1979,,Yes,Two year,Yes,Bank transfer (automatic),25.3,1748.55,1,0,No
0196-VULGZ,Female,03/07/1955,24/02/2005,Yes,Month-to-month,Yes,Electronic check,84.35,474.9,0,0,Yes
